borough,neighborhood,building_class_category,tax_class_at_present,block,lot,building_class_at_present,address,apartment_number,zip_code,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,53,1296,R4,"123 WASHINGTON STREET, 46B",46B,10006.0,2007.0,2,R4,1600000,2022-04-25
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,53,1301,R4,"123 WASHINGTON STREET, 46H",46H,10006.0,2007.0,2,R4,825000,2022-04-20
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,53,1345,R4,"123 WASHINGTON STREET, PH54A",PH54A,10006.0,2007.0,2,R4,1230000,2022-04-19
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,68,1022,R4,"80 JOHN STREET, 4A",4A,10038.0,1927.0,2,R4,750000,2022-09-02
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,68,1067,R4,"80 JOHN STREET, 9A",9A,10038.0,1927.0,2,R4,0,2022-04-22
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,68,1077,R4,"80 JOHN STREET, 10B",10B,10038.0,1927.0,2,R4,1530000,2022-08-25
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,68,1078,R4,"80 JOHN STREET, 10C",10C,10038.0,1927.0,2,R4,1740000,2022-06-07
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,68,1117,R4,"80 JOHN STREET, 15C",15C,10038.0,1927.0,2,R4,0,2022-04-15
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,68,1120,R4,"80 JOHN STREET, 16A",16A,10038.0,1927.0,2,R4,1350000,2022-07-19
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,68,1125,R4,"80 JOHN STREET, 17A",17A,10038.0,1927.0,2,R4,1575000,2022-06-30
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,68,1127,R4,"80 JOHN STREET, 17C",17C,10038.0,1927.0,2,R4,1150000,2022-12-15
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,68,1205,R4,"90 WILLIAM ST, 4A",4A,10038.0,1967.0,2,R4,1445000,2022-06-21
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,68,1212,R4,"90 WILLIAM STREET, 11A",11A,10038.0,1967.0,2,R4,1205000,2022-09-20
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,68,1219,R4,"90 WILLIAM STREET, 3B",3B,10038.0,1967.0,2,R4,1285000,2022-08-24
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,68,1233,R4,"90 WILLIAM STREET, 3C",3C,10038.0,1967.0,2,R4,581873,2022-08-04
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,68,1245,R4,"90 WILLIAM ST, 16C",16C,10038.0,1967.0,2,R4,1140000,2022-08-31
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,68,1250,R4,"90 WILLIAM STREET, 6D",6D,10038.0,1967.0,2,R4,0,2022-06-01
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,68,1257,R4,"90 WILLIAM STREET, 14D",14D,10038.0,1967.0,2,R4,725000,2022-12-01
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,68,1269,R4,"90 WILLIAM STREET, 11E",11E,10038.0,1967.0,2,R4,645000,2022-06-22
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,68,1272,R4,"90 WILLIAM STREET, 15E",15E,10038.0,1967.0,2,R4,720000,2022-06-01
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,68,1283,R4,"90 WILLIAM STREET, 11F",11F,10038.0,1967.0,2,R4,720000,2022-11-09
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,68,1310,R4,"90 WILLIAM STREET, 10H",10H,10038.0,1967.0,2,R4,1025000,2022-05-19
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,68,1315,R4,"90 WILLIAM STREET, 16H",16H,10038.0,1967.0,2,R4,1075000,2022-11-28
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,72,1005,R4,"170 JOHN STREET, 2D",2D,10038.0,1840.0,2,R4,1100000,2022-05-20
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,72,1006,R4,"170 JOHN STREET, 3/4A",3/4A,10038.0,1840.0,2,R4,1300000,2022-10-13
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,76,1121,R4,"99 JOHN STREET, 218",218,10038.0,2003.0,2,R4,680000,2022-05-23
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,76,1126,R4,"99 JOHN STREET, 223",223,10038.0,2003.0,2,R4,823000,2022-06-29
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,76,1134,R4,"99 JOHN STREET, 305",305,10038.0,2003.0,2,R4,0,2022-11-25
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,76,1182,R4,"99 JOHN STREET, 501",501,10038.0,2003.0,2,R4,775000,2022-06-23
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,76,1214,R4,"99 JOHN STREET, 608",608,10038.0,2003.0,2,R4,799000,2022-05-05
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,76,1228,R4,"99 JOHN STREET, 622",622,10038.0,2003.0,2,R4,0,2022-06-02
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,76,1253,R4,"99 JOHN STREET, 721",721,10038.0,2003.0,2,R4,0,2022-03-07
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,76,1291,R4,"99 JOHN STREET, 907",907,10038.0,2003.0,2,R4,1018000,2022-06-14
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,76,1305,R4,"99 JOHN STREET, 921",921,10038.0,2003.0,2,R4,1395000,2022-08-04
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,76,1307,R4,"99 JOHN STREET, 923",923,10038.0,2003.0,2,R4,640000,2023-01-12
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,76,1358,R4,"99 JOHN STREET, 1122",1122,10038.0,2003.0,2,R4,650000,2022-09-09
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,76,1360,R4,"99 JOHN STREET, 1124",1124,10038.0,2003.0,2,R4,740000,2022-08-04
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,76,1387,R4,"99 JOHN STREET, 1401",1401,10038.0,2003.0,2,R4,960000,2022-05-20
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,76,1409,R4,"99 JOHN STREET, 1510",1510,10038.0,2003.0,2,R4,980000,2022-08-26
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,76,1433,R4,"99 JOHN STREET, 1708",1708,10038.0,2003.0,2,R4,905000,2022-05-06
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,76,1446,R4,"99 JOHN STREET, 1808",1808,10038.0,2003.0,2,R4,912500,2022-06-16
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,76,1458,R4,"99 JOHN STREET, 1907",1907,10038.0,2003.0,2,R4,910000,2022-08-15
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,76,1471,R4,"99 JOHN STREET, 2007",2007,10038.0,2003.0,2,R4,915000,2022-10-14
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,76,1481,R4,"99 JOHN STREET, 2104",2104,10038.0,2003.0,2,R4,850000,2022-05-25
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,76,1484,R4,"99 JOHN STREET, 2107",2107,10038.0,2003.0,2,R4,880000,2022-08-18
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,76,1487,R4,"99 JOHN STREET, 2110",2110,10038.0,2003.0,2,R4,0,2023-01-24
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,76,1487,R4,"99 JOHN STREET, 2110",2110,10038.0,2003.0,2,R4,1061000,2022-06-27
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,76,1514,R4,"99 JOHN STREET, 2401",2401,10038.0,2003.0,2,R4,0,2023-01-04
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,76,1520,R4,"99 JOHN STREET, 2407",2407,10038.0,2003.0,2,R4,900000,2022-08-29
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,76,1533,R4,"99 JOHN ST, 2509",2509,10038.0,2003.0,2,R4,0,2022-11-08
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1012,R4,"130 WILLIAM STREET, 8F",8F,10038.0,2017.0,2,R4,2219318,2022-05-16
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1024,R4,"130 WILLIAM STREET, 10F",10F,10038.0,2017.0,2,R4,2157500,2022-08-30
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1036,R4,"130 WILLIAM STREET, 12F",12F,10038.0,2017.0,2,R4,2321143,2022-04-01
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1042,R4,"130 WILLIAM STREET, 14F",14F,10038.0,2017.0,2,R4,2296989,2022-03-04
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1048,R4,"130 WILLIAM STREET, 15F",15F,10038.0,2017.0,2,R4,0,2022-05-24
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1068,R4,"130 WILLIAM STREET, 19B",19B,10038.0,2017.0,2,R4,2830268,2022-03-24
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1095,R4,"130 WILLIAM STREET, 24D",24D,10038.0,2017.0,2,R4,2239683,2022-03-21
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1096,R4,"130 WILLIAM STREET, 24E",24E,10038.0,2017.0,2,R4,2575706,2022-03-30
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1101,R4,"130 WILLIAM STREET, 25E",25E,10038.0,2017.0,2,R4,2626618,2022-03-15
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1106,R4,"130 WILLIAM STREET, 26E",26E,10038.0,2017.0,2,R4,2652075,2022-05-24
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1116,R4,"130 WILLIAM STREET, 28E",28E,10038.0,2017.0,2,R4,2702987,2022-05-31
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1121,R4,"130 WILLIAM STREET, 29E",29E,10038.0,2017.0,2,R4,2769173,2022-10-03
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1161,R4,"130 WILLIAM STREET, 39E",39E,10038.0,2017.0,2,R4,3612988,2022-10-14
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1166,R4,"130 WILLIAM STREET, 40E",40E,10038.0,2017.0,2,R4,3643611,2022-06-01
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1172,R4,"130 WILLIAM STREET, 42A",42A,10038.0,2017.0,2,R4,0,2022-09-01
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1182,R4,"130 WILLIAM STREET, 45C",45C,10038.0,2017.0,2,R4,2611241,2022-03-22
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1183,R4,"130 WILLIAM STREET, 45D",45D,10038.0,2017.0,2,R4,4001810,2022-03-22
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1188,R4,"130 WILLIAM STREET, 47A",47A,10038.0,2017.0,2,R4,3602781,2022-10-18
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1190,R4,"130 WILLIAM STREET, 47C",47C,10038.0,2017.0,2,R4,2540067,2022-09-30
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1195,R4,"130 WILLIAM STREET, 48D",48D,10038.0,2017.0,2,R4,0,2022-12-12
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1195,R4,"130 WILLIAM STREET, 48D",48D,10038.0,2017.0,2,R4,4082533,2022-05-31
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1196,R4,"130 WILLIAM STREET, 49A",49A,10038.0,2017.0,2,R4,3570536,2022-04-05
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1199,R4,"130 WILLIAM STREET, 49D",49D,10038.0,2017.0,2,R4,4113156,2022-06-14
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1204,R4,"130 WILLIAM STREET, 51B",51B,10038.0,2017.0,2,R4,3610947,2022-04-21
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1208,R4,"130 WILLIAM STREET, 52B",52B,10038.0,2017.0,2,R4,1934208,2022-04-29
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1210,R4,"130 WILLIAM STREET, 53A",53A,10038.0,2017.0,2,R4,3674233,2022-08-31
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1213,R4,"130 WILLIAM STREET, 53D",53D,10038.0,2017.0,2,R4,4301995,2022-08-26
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1214,R4,"130 WILLIAM STREET, 54A",54A,10022.0,2017.0,2,R4,10549919,2022-06-02
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1215,R4,"130 WILLIAM STREET, 54B",54B,10038.0,2017.0,2,R4,1944391,2022-04-25
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1218,R4,"130 WILLIAM STREET, 55B",55B,10038.0,2017.0,2,R4,3743644,2022-04-20
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1230,R4,"130 WILLIAM STREET, L59A",L59A,10038.0,2017.0,2,R4,2957550,2022-04-04
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1231,R4,"130 WILLIAM STREET, L59B",L59B,10038.0,2017.0,2,R4,4587805,2022-11-14
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1233,R4,"130 WILLIAM STREET, PH60A",PH60A,10038.0,2017.0,2,R4,8569674,2022-05-16
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1234,R4,"130 WILLIAM STREET, PH60B",PH60B,10038.0,2017.0,2,R4,7476527,2022-12-05
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1240,R4,"130 WILLIAM STREET, PH63B",PH63B,10038.0,2017.0,2,R4,7615349,2022-11-30
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,77,1241,R4,"130 WILLIAM STREET, PH64A",PH64A,10038.0,2017.0,2,R4,8474821,2022-06-20
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,78,1514,R4,"102 FULTON STREET, 7E",7E,10038.0,1910.0,2,R4,1625000,2022-06-17
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,78,1618,R4,"59 JOHN STREET, 4B",4B,10038.0,1909.0,2,R4,1075000,2022-03-24
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,78,1635,R4,"59 JOHN STREET, 6C",6C,10038.0,1909.0,2,R4,1625000,2022-04-14
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,79,1122,R4,"71 NASSAU STREET, 6A",6A,10038.0,1906.0,2,R4,1125000,2022-05-20
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,79,1148,R4,"71 NASSAU STREET, 12A",12A,10038.0,1906.0,2,R4,1445000,2022-09-26
1,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,2,79,1209,R4,"130 FULTON STREET, 7A",7A,10038.0,1900.0,2,R4,1630000,2022-12-07
1,FINANCIAL,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,75,1013,R1,"28 CLIFF STREET, 3",3,10038.0,1938.0,2,R1,0,2022-08-05
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1046,R4,"22 WEST 15TH STREET, 6E",6E,10011.0,,2,R4,0,2022-10-01
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1065,R4,"22 WEST 15TH STREET, 11F",11F,10011.0,,2,R4,0,2023-01-26
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1089,R4,"22 WEST 15 STREET, 11H",11H,10011.0,,2,R4,1329000,2022-04-26
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1101,R4,"22 WEST 15TH STREET, 6J",6J,10011.0,,2,R4,990000,2022-11-29
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1119,R4,"22 WEST 15TH STREET, TW19B",TW19B,10011.0,,2,R4,1,2022-06-14
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1122,R4,"22 WEST 15TH STREET, TW22B",TW22B,10011.0,,2,R4,3204000,2022-04-20
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1304,R4,"50 WEST 15TH STREET, 1D",1D,10011.0,2008.0,2,R4,3300000,2022-04-15
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1322,R4,"50 WEST 15TH STREET, 5B",5B,10011.0,2008.0,2,R4,0,2022-12-12
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1322,R4,"50 WEST 15TH STREET, 5B",5B,10011.0,2008.0,2,R4,1825000,2022-08-03
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1328,R4,"50 WEST 15TH STREET, 6C",6C,10011.0,2008.0,2,R4,3100000,2022-03-25
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1339,R4,"50 WEST 15TH STREET, 8D",8D,10011.0,2008.0,2,R4,3750000,2022-05-12
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1401,R4,"540 SIXTH AVENUE, 2A",2A,10011.0,2020.0,2,R4,1575000,2022-05-18
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1402,R4,"540 6TH AVENUE, 2B",2B,10011.0,2020.0,2,R4,1375000,2022-04-07
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1403,R4,"540 SIXTH AVENUE, 2C",2C,10011.0,2020.0,2,R4,1700000,2022-04-22
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1404,R4,"540 SIXTH AVENUE, 2D",2D,10011.0,2020.0,2,R4,2600000,2022-08-29
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1405,R4,"540 SIXTH AVENUE, 3A",3A,10011.0,2020.0,2,R4,1650000,2022-03-30
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1406,R4,"540 6TH AVENUE, 3B",3B,10011.0,2020.0,2,R4,1360000,2022-04-05
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1407,R4,"540 SIXTH AVENUE, 3C",3C,10011.0,2020.0,2,R4,1725000,2022-05-17
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1408,R4,"540 SIXTH AVENUE, 3D",3D,10011.0,2020.0,2,R4,2975000,2022-05-17
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1409,R4,"540 6TH AVENUE, 3E",3E,10011.0,2020.0,2,R4,2360000,2022-04-06
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1410,R4,"540 SIXTH AVENUE, 3F",3F,10011.0,2020.0,2,R4,1625000,2022-05-31
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1411,R4,"540 6TH AVENUE, 4A",4A,10011.0,2020.0,2,R4,1625000,2022-04-13
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1412,R4,"540 SIXTH AVENUE, 4B",4B,10011.0,2020.0,2,R4,1350000,2022-03-31
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1413,R4,"540 6TH AVENUE, 4C",4C,10011.0,2020.0,2,R4,1750000,2022-03-31
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1414,R4,"540 SIXTH AVENUE, 4D",4D,10011.0,2020.0,2,R4,3065500,2022-07-07
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1415,R4,"540 6TH AVENUE, 4E",4E,10011.0,2020.0,2,R4,2543784,2022-08-15
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1416,R4,"540 SIXTH AVENUE, 4F",4F,10011.0,2020.0,2,R4,1675000,2022-06-02
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1417,R4,"540 6TH AVENUE, 5A",5A,10011.0,2020.0,2,R4,1650000,2022-04-28
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1418,R4,"540 SIXTH AVENUE, 5B",5B,10011.0,2020.0,2,R4,1375000,2022-05-05
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1419,R4,"540 SIXTH, 5C",5C,10011.0,2020.0,2,R4,1775000,2022-04-19
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1420,R4,"540 6TH AVENUE, 5D",5D,10011.0,2020.0,2,R4,2995288,2022-03-30
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1421,R4,"540 SIXTH AVENUE, 5E",5E,10011.0,2020.0,2,R4,2482689,2022-06-14
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1422,R4,"540 SIXTH AVENUE, 5F",5F,10011.0,2020.0,2,R4,1395000,2022-11-10
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1423,R4,"540 6TH AVENUE, 6A",6A,10011.0,2020.0,2,R4,1675000,2022-05-25
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1424,R4,"540 6TH AVENUE, 6B",6B,10011.0,2020.0,2,R4,1488459,2022-04-18
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1425,R4,"540 6TH AVENUE, 6C",6C,10011.0,2020.0,2,R4,1850000,2022-04-20
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1426,R4,"540 6TH AVENUE, 6D",6D,10011.0,2020.0,2,R4,2975000,2022-04-06
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1427,R4,"540 SIXTH AVENUE, 6E",6E,10011.0,2020.0,2,R4,2460000,2022-05-19
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1428,R4,"540 SIXTH AVENUE, 6F",6F,10011.0,2020.0,2,R4,1407729,2022-08-16
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1429,R4,"540 6TH AVENUE, 7A",7A,10011.0,2020.0,2,R4,0,2022-12-22
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1429,R4,"540 SIXTH AVENUE, 7A",7A,10011.0,2020.0,2,R4,1734275,2022-09-29
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1430,R4,"540 6TH AVENUE, 7B",7B,10011.0,2020.0,2,R4,1495000,2022-04-19
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1431,R4,"540 6TH AVENUE, 7C",7C,10011.0,2020.0,2,R4,1861556,2022-04-18
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1432,R4,"540 SIXTH AVENUE, 7D",7D,10011.0,2020.0,2,R4,3150000,2022-06-14
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1433,R4,"540 SIXTH, 7E",7E,10011.0,2020.0,2,R4,2510000,2022-05-04
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1434,R4,"540 SIXTH AVENUE, 7F",7F,10011.0,2020.0,2,R4,1500000,2022-08-17
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1435,R4,"540 SIXTH AVENUE, 8A",8A,10011.0,2020.0,2,R4,2750000,2022-06-29
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1436,R4,"540 6TH AVENUE, 8B",8B,10011.0,2020.0,2,R4,5400000,2022-11-15
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1437,R4,"540 SIXTH AVENUE, 8C",8C,10011.0,2020.0,2,R4,2535000,2022-06-22
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1438,R4,"540 SIXTH AVENUE, 8D",8D,10011.0,2020.0,2,R4,1550000,2022-09-13
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1439,R4,"540 SIXTH AVENUE, 9A",9A,10011.0,2020.0,2,R4,2952925,2022-06-27
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1440,R4,"540 SIXTH AVENUE, 9B",9B,10011.0,2020.0,2,R4,3975000,2022-06-29
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1441,R4,"540 SIXTH AVENUE, 9C",9C,10011.0,2020.0,2,R4,3575875,2022-06-28
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1442,R4,"540 SIXTH AVENUE, 9D",9D,10011.0,2020.0,2,R4,1649000,2023-01-17
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1444,R4,"540 SIXTH AVENUE, 10B",10B,10011.0,2020.0,2,R4,2375000,2022-09-21
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1445,R4,"540 6TH AVENUE, 10C",10C,10011.0,2020.0,2,R4,4620000,2022-12-14
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1446,R4,"540 SIXTH AVENUE, 11A",11A,10011.0,2020.0,2,R4,4848563,2022-09-26
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1447,R4,"540 SIXTH AVENUE, 11B",11B,10011.0,2020.0,2,R4,2625000,2022-09-29
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1448,R4,"540 SIXTH AVENUE, 11C",11C,10011.0,2020.0,2,R4,4414869,2022-10-18
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1449,R4,"540 SIXTH AVENUE, PHA",PHA,10011.0,2020.0,2,R4,4500000,2022-09-20
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,817,1022,R4,"108 5 AVENUE, 9A",9A,10011.0,1986.0,2,R4,1800000,2022-07-29
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,819,1104,R4,"15 WEST 17 STREET, 4",4,10011.0,1906.0,2,R4,3240000,2022-08-09
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,819,1204,R4,"63 WEST 17TH STREET, 3B",3B,10011.0,,2,R4,1695000,2022-07-05
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,819,1212,R4,"63 WEST 17TH STREET, 5B",5B,10011.0,,2,R4,3300000,2022-08-18
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,819,1213,R4,"63 WEST 17TH STREET, 5C",5C,10011.0,,2,R4,1650000,2022-06-21
